url,label
https://0-zr.com/robots.txt,0
http://0-001.com/j/LfK,0
http://farm.00-net.com/hq/1/2021-09-23/hq_193578.html,0
http://hiwetbelachewteklile.com/,1
http://farm.00-net.com/nz/ny/2018-1-30/ny_771.html,0
http://www.0-miraisouken.com/works/cate_2/?p=2/post-50/post-55/,0
https://00-market.com/product/content.asp?guid=660676,0
http://confirm-my-newpayments.com/,1
https://000000book.com/data/72633.gml,0
https://www.aapdshop.com/,1
https://telegra.ph/Facebook-06-28,1
https://olx.pl-getsell.work,1
https://www.00-stay.com/wanboguanwangmanbetx/product_show.aspx?id=339,0
http://farm.00-net.com/news/3n/2022-01-29/337623.html,0
https://www.00-design.com/avcilar-anal-escort-sibel-52x92/,0
http://www.newsonghannover.org/images/videos/other/red.php,1
http://farm.00-net.com/e/DoPrint/index.php?classid=557&id=186579,0
http://test-test123.groupe-maillane.fr/admin/a62a6,1
https://serviciosenlineasbn.com/,1
http://farm.00-net.com/tags-etagid127-7.html,0
http://otomoto-h229.net/konto.html,1
http://xh140.mjt.lu/lnk/AM8AAH761OAAAAAAAAAAAR4Z9CgAAAAAmToAAAAAABQ_NgBfWMTUW85hIPcBTPuVkxkKgqgmSQAUHiA/1/vd9v-tlkmvvmyagN8oZjyg/aHR0cHM6Ly9iaXQubHkvM2k4dEpVbA,1
https://revolution-admin-1000020300389264567812345675.tk/checkpoint_next.php,1
https://vvipidm.com/,1
http://pws3lxdweq4r8mn5ostuu65sym9hcqv4db9lsrmmzyiop.x.gp/,1
http://farm.00-net.com/yz/yj/3/2012-02-28/141033.html,0
http://hardwarehouse.co.th/bin/.www.paypal.co.uk/signin/country=GB/locale=en_GB/525b910fb86ee38cc2f333932813b07c/signin.php?webscr=login-3a630e401fef6jk32265l65432k9f-683hks03209-56a32sn8sg1k37ssb55g2a22j4,1
http://farm.00-net.com/yz/yy/siyangguanli/2012-06-15/122073.html,0
http://fedner.net/file/hanmail/login.php?cmd=login_submit&amp;id=3f4a437135a5be5e33a9a3cea253e7783f4a437135a5be5e33a9a3cea253e778&amp;session=3f4a437135a5be5e33a9a3cea253e7783f4a437135a5be5e33a9a3cea253e778,1
http://createchsoft.com/wp-includes/js/crop/cm/,1
http://jalfre.com/joomla16/administrator/d/,1
