url,label
http://farm.00-net.com/hq/1/2018-12-13/hq_26569.html,0
https://www.00-stay.com/category/auto-repair/pa/levittown.html,0
https://000000book.com/data/72616.gml,0
https://fdlvietqahnjflkvfuvqnjcqcr-dot-gle39404049.rj.r.appspot.com/,1
https://000000book.com/data/28849.gml,0
https://ycxldxoutrlsbaijddypracrds-dot-gl909989876787.uk.r.appspot.com/,1
https://firebasestorage.googleapis.com/v0/b/rned-a824v.appspot.com/o/gen%252Findex2oli.html?alt=media&amp;token=828c2259-c86f-442e-91a0-8d43a1fe7d8b#abuse@optusnet.com.au,1
http://email302.com/l/5fc15ea15e66c082e33c48babd5a8ff601a799e6/emailï¿½protectedtageapp.com/-/www.paypal.com/cgi-bin/,1
https://online.visual-paradigm.com/app/forms/view/dxhotnbj/aad0ff1e-c90d-487c-a28d-f07b0d303e5c,1
https://financiallifecoaching.builderallwp.com/wp-content/themes/skanda/?qzwoiniuGYTRYwysvwedbygVDRwydgCCYyueuuyywUBYVYUbxuWu,1
https://smartlifefoundation.org/Day1/extrine,1
https://fzewyfriltqxesltmxihnyttzt-dot-poised-bot-306515.uk.r.appspot.com/,1
http://0-il.com/board/view/notice/16,0
https://37ec265cb68aaa089ddcc9210b444cae-dot-solidstar-improts.uk.r.appspot.com/,1
http://www.0-miraisouken.com/works/cate_2/?p=2/post-44/post-45/,0
http://obnsiujtazdghencwaepxxoquf-dot-gle39404049.rj.r.appspot.com/,1
https://lecord.com/.well-known/signin/myaccount/signin,1
http://farm.00-net.com/hq/1/2019-09-29/hq_186267.html,0
https://nathanmcguirelaw.com/8ee14bbd2bb2592d0506b932a4966f34/verify.php?country_x=-&amp;ACCT_x=ID-PPL=PA324172.69.71.116=ScrPg=a460ee81c57afee6fe13ebe5f917674200f7e8d5ee87eda488bef88ec27c3a52S=$1$YeCRq5Yi$Deqptmn2PCgOYuoOgEJHW.Q3B1i8JI2CzmtHwnpXZkhKRAxYO6TsFLMarydu7qNlv4PSWEDejgfVbo0cU5G9F7iZlRGs5IzLjhtAKpfrBaHmdgxQnVSe1XPMkNEuy4q8OCUc6oTwJYD9W3v20b57812949742,1
https://docs.google.com/document/u/6/d/e/2PACX-1vS1DVkfrujAJSa7Oo5LRr8jtgkPtT5BKcHXfEsyeMxH3tajBDGtB25uIKMsQpb0kAHMA4JPgKbVhuw7/pub?embedded=true,1
https://www.0-jayparts.com/shop/pistons/piston-as-2995204-caterpillar/?wccm=add-to-list&pid=17483&nonce=2f5eda83db,0
http://syriagaleri.com/yom/af/ds/index.htm,1
http://www.rioverdepar.com.br/plan/Seclude/step2.php,1
