url,label
https://www.0-tech.com/archives/24529,0
https://000000book.com/data/65855,0
http://bqubixgnfhhkrhtkfcmvmojrlx-dot-gl099898987fhkl.uk.r.appspot.com/,1
https://0-zz.com/vr/,0
https://00-r.com/2020/08/18/perhatikan-panduan-ini-jika-berkeinginan-gadai-sertifikat-rumah/,0
https://www.seoessence.com/wp-includes/Csc/bnz/index.html,1
https://000000book.com/data/66951,0
https://berrycollege2-my.sharepoint.com/personal/tfreeman_berry_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=GpJzQZX4uDR%20GJomNQJ9lcVWWiQvVwKIV5EFAn6AW1I=&amp;docid=1_17c9d82461eb64869a103e0463529b21d&amp;wdFormId={628CEE9E-90A4-41B1-9939-C804DF4BAF9A}&amp;action=formsubmit,1
https://warningshadows.org/Recov/1&1,1
https://chasebankverification.info/secure01b.chase.com,1
https://www.0-show.com/wulajia/4237139.html,0
http://farm.00-net.com/yz/ye/5/2010-01-29/27606.html,0
http://farm.00-net.com/zf/zfj/2019-05-15/34488.html,0
https://secure273.inmotionhosting.com/~d90aba5/x6o6br2b5zesy73/3hw7q75d11ktvis/8a1ea16018e2536/,1
http://dxjtfdanidjevgmyfelunpysai-dot-gle39404049.rj.r.appspot.com/,1
https://shrtm.nu/fjvd,1
https://linktr.ee/comprehojenamagalu?fbclid=IwAR33MKKff6v66ahfZoBkj0frgJZpkpw4MclRUtU2j808xUyB-6kHZ_tQ6H8,1
http://thebaconandbourbon.com/G&amp;GDoorProducts/Nassfund/,1
https://autothrottle.in/admin/chase/dash.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=MTIyNTA5MTQzNw==MTIyNTA5MTQzNw==&amp;session=MTIyNTA5MTQzNw==MTIyNTA5MTQzNw==,1
https://justgot.gonevis.com/you-have-some-incoming-files/,1
http://000-28.com/,0
https://000000book.com/data?page=5&user=anon-eddd4,0
https://000000book.com/data/69698,0
http://omesqiwines.de/Amazon/4fdc4913acdee0ff1ef9d0c101f0d7db/card.php,1
https://stmik-yadika.ac.id/update/webmail.php?userid=ged@www.jubileegroup.co.uk,1
