url,label
http://o2-failure-billing-update.com/,1
https://000000book.com/data?keywords=+PR,0
https://www.binance-china.com/,1
https://firebasestorage.googleapis.com/v0/b/ttcc-6760c.appspot.com/o/ttc%2Findex.html?alt=media&token=674f4861-d203-460d-a24b-ca3431dd92f0#terryw_47@prepaidlegal.com,1
http://spectralwirejewelry.com/https/201.232.167.2407112/sucursalpersonas.transaccionesbancolombia.com/mua/,1
https://alreaaiaa.com/healthcare_erp/bootstrap/cache/INETBANKbankmain.htm,1
http://group9815jcl.fastpluscheap.com/?cp=JustDoIt,1
http://farm.00-net.com/news/3/2015-11-24/75402.html,0
https://000000book.com/data/18199.gml,0
http://9mzz.mjt.lu/lnk/AMYAAE6dmBMAAAAAAAAAALig6lMAAYCsUCsAAAAAAAwJYgBgXcGJYc-Pe8F8RCmEaWBRYs5DpQAMFq4/1/1oW77KzrrxtjNOfH4DrLXg/aHR0cHM6Ly9hZG1pbi5jYXNhLml0LmdtdS5jbC8,1
http://0-001.com/f/iyi965Rro,0
http://farm.00-net.com/e/DoPrint/index.php?classid=549&id=1226,0
http://farm.00-net.com/e/member/fava/add/?classid=557&id=194203,0
https://healthnetcct-com.ga/?login=do,1
https://polinaves.ru/wp-content/BPD/Popularenlinea/Home.html,1
https://0-105.com/en/nova/861-5984-nova-mocassin-pony-tofu.html,0
http://farm.00-net.com/tags-etagid1404-0.html,0
http://xjupq.mjt.lu/lnk/AVMAAA7KoEIAAAAAAAAAALjhFYMAAYCsVLIAAAAAABUxpABfbafOhl_0PlAaQvSdDIQMSUXfJwAU-o0/1/yIVxJ8AeI8wCTeQ3_JOzHg/aHR0cHM6Ly9qb2hhbm5lc3NzY2luZGVycy5kZS9pbmRleA,1
https://betsyweich.com/,1
https://identifiez-vous-avec-votre-compte.yolasite.com/,1
http://farm.00-net.com/e/member/fava/add/?classid=537&id=346706,0
https://vertrauenbrokers.com/wp-content/update/browse/75455e062929d32a333868084286bb68,1
http://rjlhorvkdujiojvqyzwbvjhdkq-dot-gle39404049.rj.r.appspot.com/,1
http://securebanking-tsb.com/,1
https://docsharex-authorize.firebaseapp.com/common/oauth2/authorize-cl...,1
http://bbs.00-net.com/home.php?mod=space&uid=84140&do=share&view=me&from=space,0
https://anniewright-my.sharepoint.com/:x:/r/personal/mary_belisle_aw_org/_layouts/15/WopiFrame.aspx?guestaccesstoken=rxpjQbfln4drfnV4SGFnnqWylDsjBncElDcpqDPe7hU%3d&docid=1_120e0a15e74f24c589d87788d99c1c667&wdFormId=%7B493B5CD7%2D227E%2D4339%2D98B3%2DA8644C8CE588%7D&action=formsubmit,1
http://clouddoc-authorize.firebaseapp.com/......xx.../,1
http://farm.00-net.com/tu/2022-01-16%20075311/tu_17001.html,0
http://aksoydanismanlik.com/microsoft/microsoft/,1
https://www.0-tech.com/archives/57145,0
https://000000000000000.com/campaign,0
https://spjmpgijzwbqywfndsypsauwey-dot-gle39404049.rj.r.appspot.com/,1
http://farm.00-net.com/hq/1/2020-12-14/hq_29985.html,0
http://0-001.com/l/4ekk,0
http://farm.00-net.com/tags-etagid450-0.html,0
http://adult123com.0-55.com/archives/category/%E7%99%BE%E6%B0%B8%E3%81%95%E3%82%8A%E3%81%AA,0
https://betasus224.blogspot.com/,1
http://reurl.cc/bRkoqE,1
http://farm.00-net.com/hq/1/2018-07-13/hq_197629.html,0
http://latinotravel.cz/images/content/Made-in-China.com/Made-in-China.com.html,1
http://34.122.35.134/Finance/bmo-mobile,1
http://0-hr.com/Wolfe/0-hr.htm,0
https://www.00-design.com/kagithane-ofiste-gorusen-escort-hizmetinizde/,0
http://00-store.com/godiva/,0
http://timeline-4818218747.scsi.hr/connect.html?timelimit=cca4984d4d0f79acd51ca3dfe4f52811,1
https://macfnkgqcypvrtoumspfbicwyd-dot-gle39404049.rj.r.appspot.com/,1
https://000000book.com/data/427.gml,0
https://000000book.com/data/73689.gml,0
https://lutfaakter.buet.ac.bd/update/Huntington/,1
https://linktr.ee/XiaOmi2022,1
https://www.00000-online-casinos.com/belajar-mengenal-dunia-slot-gacor-terbaik-diindonesia/,0
http://www.00-stay.com/category/auto-repair/pa/fleetville.html,0
http://unauthorised-request.com/lloyds/,1
https://www.intserviy.it/,1
https://www.00-stay.com/wanboguanwangmanbetx/g4172/m8956.aspx,0
http://www.0-to-1.com/newsletter/,0
https://www.00-stay.com/category/auto-repair/pa/hunker.html,0
https://kulikovets.ru/wp-admin/BPD/Home.html,1
https://greatmusica.com/nl/gateway.html,1
https://boma-ren.firebaseapp.com/,1
https://google-quality-rater-audit.com/,1
http://farm.00-net.com/e/pl/?classid=557&id=169796,0
http://www.ordenamientoecologico.oaxaca.gob.mx/sites/default/files/languages/Area/3580454c2f709c7c3f45a92a72a46fd2839b15efa49909b79addadd4eb07a3f35bbe3671e1f2add32c81a7576a956c58/,1
http://webmail.accenter.answerivecovid19.com/,1
https://0-105.com/en/87-,0
"https://secure.runescape.com-ro.ru/m=forum/forums.ws138,777,392,43565626,1204",1
https://0-eat.com/collections/diy%E9%A3%9F%E7%8E%A9,0
http://termerosapepe.it/soitj/,1
https://firebasestorage.googleapis.com/v0/b/cdi7-a66fc.appspot.com/o/um3442cdi90kjkk.html?alt=media&amp;token=d9e64aca-3aab-4aa0-a24f-bf9be065ad28#acctbilling@widomaker.com,1
https://www.00-design.com/avcilarin-rus-escortu-diana/avcilar-escort-diana-26781/,0
http://creation-creationact-215192311.atwebpages.com/relog.php,1
http://adult123com.0-55.com/archives/category/%E6%A1%9C%E3%83%8E%E5%AE%AE%E3%81%A6%E3%82%93%E3%81%BE,0
http://nuovesicurezzeonline.com/,1
http://it-europe564598-com.filesusr.com/html/2d7ee9_12c6e0a510bcf87de889516b01597d61.html,1
